"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"9/14/2020 10 a.m. PDT",1922,2518,12000,934,54,10854,9000,1150
NW,"9/14/2020 11 a.m. PDT",1928,2649,12366,902,52,10893,9071,1149
NW,"9/14/2020 12 p.m. PDT",2201,2674,12457,887,51,11280,9578,1147
NW,"9/14/2020 1 p.m. PDT",2409,2664,12970,852,52,11654,10209,1147
NW,"9/14/2020 2 p.m. PDT",2579,2588,12977,846,47,12492,10523,1147
NW,"9/14/2020 3 p.m. PDT",2661,2566,12861,833,47,13224,10716,1147
NW,"9/14/2020 4 p.m. PDT",2805,2497,13900,817,43,13734,10876,1147
NW,"9/14/2020 5 p.m. PDT",3101,2116,14842,813,44,14144,10999,1147
NW,"9/14/2020 6 p.m. PDT",3525,990,15287,813,50,14019,10934,1146
NW,"9/14/2020 7 p.m. PDT",4243,105,15260,832,52,13462,10577,1147
NW,"9/14/2020 8 p.m. PDT",4307,-1,15188,863,55,12949,10038,1147
NW,"9/14/2020 9 p.m. PDT",4046,-2,14684,876,55,12724,9573,1148
NW,"9/14/2020 10 p.m. PDT",3820,-1,13561,897,37,12032,9391,1150
NW,"9/14/2020 11 p.m. PDT",3548,0,10944,882,29,10726,9120,1149
NW,"9/15/2020 12 a.m. PDT",3101,1,10103,888,31,9844,8606,1150
NW,"9/15/2020 1 a.m. PDT",2985,4,8609,888,25,9327,8525,1152
NW,"9/15/2020 2 a.m. PDT",2957,-1,7719,905,27,9174,8398,1151
NW,"9/15/2020 3 a.m. PDT",2909,3,7242,900,26,8983,8324,1150
NW,"9/15/2020 4 a.m. PDT",2467,2,7334,901,28,8991,8351,1151
NW,"9/15/2020 5 a.m. PDT",1990,-2,7640,897,34,9444,8576,1151
NW,"9/15/2020 6 a.m. PDT",1695,1,9115,922,42,9967,9024,1154
NW,"9/15/2020 7 a.m. PDT",1393,161,10694,935,25,10651,9440,1153
NW,"9/15/2020 8 a.m. PDT",1215,1110,11135,937,26,10969,9454,1153
NW,"9/15/2020 9 a.m. PDT",896,1996,11432,914,26,11299,9512,933
NW,"9/15/2020 10 a.m. PDT",883,2029,11399,881,26,11623,9573,880
NW,"9/15/2020 11 a.m. PDT",877,2532,11346,863,25,11974,10049,885
NW,"9/15/2020 12 p.m. PDT",798,2452,11890,847,25,12499,10428,880
NW,"9/15/2020 1 p.m. PDT",756,2612,12574,826,24,12882,10803,878
NW,"9/15/2020 2 p.m. PDT",716,2619,13779,809,23,13694,11083,888
NW,"9/15/2020 3 p.m. PDT",673,2608,14293,794,24,14441,11268,891
NW,"9/15/2020 4 p.m. PDT",744,2427,14691,793,26,15140,11414,897
NW,"9/15/2020 5 p.m. PDT",1011,1957,15066,798,24,15349,11472,898
NW,"9/15/2020 6 p.m. PDT",1718,839,15561,803,18,15131,11418,896
NW,"9/15/2020 7 p.m. PDT",2316,76,15705,809,17,14957,10758,899
NW,"9/15/2020 8 p.m. PDT",2504,2,15476,803,18,14422,10140,903
NW,"9/15/2020 9 p.m. PDT",2475,-1,14530,895,17,13815,9917,907
NW,"9/15/2020 10 p.m. PDT",2176,-2,13089,872,16,12749,9567,895
NW,"9/15/2020 11 p.m. PDT",1933,-1,11141,876,16,11156,9462,893
NW,"9/16/2020 12 a.m. PDT",2132,-3,10499,881,17,10124,9058,894
NW,"9/16/2020 1 a.m. PDT",2036,0,9218,905,18,9747,8807,898
NW,"9/16/2020 2 a.m. PDT",2118,-2,8271,908,17,9264,8764,903
NW,"9/16/2020 3 a.m. PDT",2415,0,7817,916,17,9073,8493,916
NW,"9/16/2020 4 a.m. PDT",2564,-2,7587,931,16,8993,8495,927
NW,"9/16/2020 5 a.m. PDT",2902,-1,7614,933,16,9059,8832,984
NW,"9/16/2020 6 a.m. PDT",3257,-1,8201,942,17,9469,8986,1084
NW,"9/16/2020 7 a.m. PDT",3264,106,10180,958,16,9587,8961,1131
NW,"9/16/2020 8 a.m. PDT",3197,973,10933,959,16,9608,9083,1154
NW,"9/16/2020 9 a.m. PDT",3144,1979,11018,941,16,9958,8742,1155
NW,"9/16/2020 10 a.m. PDT",3001,2402,11279,916,16,10068,8846,1154
NW,"9/16/2020 11 a.m. PDT",2465,2522,10806,894,16,10209,9137,1153
NW,"9/16/2020 12 p.m. PDT",2732,2615,12136,866,16,10982,9585,1149
NW,"9/16/2020 1 p.m. PDT",2044,2576,12371,849,17,11447,9906,1146
NW,"9/16/2020 2 p.m. PDT",1706,2582,13019,831,16,12093,10479,1147
NW,"9/16/2020 3 p.m. PDT",1412,2497,13595,826,17,13220,10870,1146
NW,"9/16/2020 4 p.m. PDT",1093,2292,13857,823,19,13813,11127,1143
NW,"9/16/2020 5 p.m. PDT",958,1788,14603,818,19,14104,11236,1143
NW,"9/16/2020 6 p.m. PDT",1108,783,15358,812,19,14250,11236,1142
NW,"9/16/2020 7 p.m. PDT",1494,63,14865,817,21,13958,11039,1142
NW,"9/16/2020 8 p.m. PDT",1755,0,14938,848,21,13487,10517,1143
NW,"9/16/2020 9 p.m. PDT",1622,-1,14267,873,21,13180,10252,1143
NW,"9/16/2020 10 p.m. PDT",1683,-3,12498,891,21,12625,10015,1144
NW,"9/16/2020 11 p.m. PDT",1973,0,10330,892,20,11389,9538,1144
NW,"9/17/2020 12 a.m. PDT",2475,0,8691,888,21,10348,9201,1146
NW,"9/17/2020 1 a.m. PDT",2922,1,7987,898,20,9324,9104,1147
NW,"9/17/2020 2 a.m. PDT",2903,-1,7637,903,21,9100,8877,1147
NW,"9/17/2020 3 a.m. PDT",2905,0,7372,908,20,8842,8665,1147
NW,"9/17/2020 4 a.m. PDT",2840,0,7411,921,20,8819,8484,1149
NW,"9/17/2020 5 a.m. PDT",2854,-1,7686,921,20,9034,8659,1151
NW,"9/17/2020 6 a.m. PDT",2914,1,8668,934,20,9667,8932,1150
NW,"9/17/2020 7 a.m. PDT",2977,111,10875,929,19,9916,9153,1151
NW,"9/17/2020 8 a.m. PDT",2568,957,11344,930,20,9945,9238,1150
NW,"9/17/2020 9 a.m. PDT",2118,1881,11495,925,21,10229,9100,1150
NW,"9/17/2020 10 a.m. PDT",1946,2246,11786,891,20,10246,9220,1149
NW,"9/17/2020 11 a.m. PDT",1860,2466,12708,869,20,10954,9342,1147
NW,"9/17/2020 12 p.m. PDT",1873,2543,13091,838,16,11308,9775,1145
NW,"9/17/2020 1 p.m. PDT",1866,2552,13538,818,19,11609,10174,1142
NW,"9/17/2020 2 p.m. PDT",1672,2507,14547,818,20,12206,10624,1140
NW,"9/17/2020 3 p.m. PDT",1600,2478,14611,810,19,13196,10928,1140
NW,"9/17/2020 4 p.m. PDT",1661,2362,14860,801,20,13633,10858,1140
NW,"9/17/2020 5 p.m. PDT",2035,1861,15380,807,20,13792,11181,1138
NW,"9/17/2020 6 p.m. PDT",2435,787,15732,826,20,14088,11029,1140
NW,"9/17/2020 7 p.m. PDT",3235,77,15901,841,20,13535,10716,1139
NW,"9/17/2020 8 p.m. PDT",3748,2,15514,856,21,12804,10193,1138
NW,"9/17/2020 9 p.m. PDT",3994,-2,14697,870,19,11831,9931,1139
NW,"9/17/2020 10 p.m. PDT",4007,0,13108,854,20,10960,9520,1141
NW,"9/17/2020 11 p.m. PDT",3799,0,11164,863,19,9973,9277,1143
NW,"9/18/2020 12 a.m. PDT",3704,1,10059,863,20,9628,8768,1143
NW,"9/18/2020 1 a.m. PDT",3709,1,9700,873,20,9153,8601,1147
NW,"9/18/2020 2 a.m. PDT",3742,1,8637,890,21,8783,8754,1147
NW,"9/18/2020 3 a.m. PDT",3370,1,8544,898,19,8737,8646,1148
NW,"9/18/2020 4 a.m. PDT",3017,2,8478,896,20,8965,8830,1149
NW,"9/18/2020 5 a.m. PDT",2678,0,8671,921,20,9267,9133,1149
NW,"9/18/2020 6 a.m. PDT",2342,0,9206,934,20,10061,9412,1149
NW,"9/18/2020 7 a.m. PDT",1935,90,10369,946,19,10407,9949,1149
NW,"9/18/2020 8 a.m. PDT",1575,535,10794,931,20,10731,10158,1150
NW,"9/18/2020 9 a.m. PDT",1189,1009,11315,920,20,10959,10254,1147
NW,"9/18/2020 10 a.m. PDT",937,1554,11438,904,20,11153,10189,1148
NW,"9/18/2020 11 a.m. PDT",959,1875,11701,915,21,11497,10163,1144
NW,"9/18/2020 12 p.m. PDT",1449,2130,12149,905,20,11695,10037,1139
NW,"9/18/2020 1 p.m. PDT",2027,2313,12580,908,20,11955,9856,1138
NW,"9/18/2020 2 p.m. PDT",2718,2079,13216,912,21,12314,9946,1138
NW,"9/18/2020 3 p.m. PDT",3893,1887,13274,902,21,12573,10153,1139
NW,"9/18/2020 4 p.m. PDT",4932,1612,13024,897,20,12346,10355,1139
NW,"9/18/2020 5 p.m. PDT",4718,1132,13341,896,20,12524,10602,1137
NW,"9/18/2020 6 p.m. PDT",5613,379,13360,928,20,12684,10508,1136
NW,"9/18/2020 7 p.m. PDT",6609,82,13146,926,19,11790,10323,1137
NW,"9/18/2020 8 p.m. PDT",6858,15,13217,935,20,11158,10067,1138
NW,"9/18/2020 9 p.m. PDT",7270,15,11854,950,20,10526,9896,1138
NW,"9/18/2020 10 p.m. PDT",7694,13,10833,965,19,9693,9568,1142
NW,"9/18/2020 11 p.m. PDT",6914,4,10483,924,19,9290,9213,1143
NW,"9/19/2020 12 a.m. PDT",6197,3,9488,949,19,8825,8999,1141
NW,"9/19/2020 1 a.m. PDT",6246,3,8527,963,19,8218,8680,1142
NW,"9/19/2020 2 a.m. PDT",6422,4,7980,977,18,8083,8085,1144
NW,"9/19/2020 3 a.m. PDT",6170,-1,7719,978,18,8024,7862,1145
NW,"9/19/2020 4 a.m. PDT",6139,-1,7376,984,17,7903,8164,1145
NW,"9/19/2020 5 a.m. PDT",6034,1,7494,994,18,7849,8113,1145
NW,"9/19/2020 6 a.m. PDT",5817,3,7959,998,18,7987,8255,1146
NW,"9/19/2020 7 a.m. PDT",5458,73,8276,1017,18,8105,8636,1147
NW,"9/19/2020 8 a.m. PDT",4901,728,8217,1018,20,8104,8349,1147
NW,"9/19/2020 9 a.m. PDT",4721,1681,8560,1005,19,8190,8237,1146
NW,"9/19/2020 10 a.m. PDT",5289,2181,8930,997,20,8279,8425,1144
NW,"9/19/2020 11 a.m. PDT",5656,2359,9371,980,20,9005,8510,1143
NW,"9/19/2020 12 p.m. PDT",6037,2511,9645,961,21,9827,8985,1139
NW,"9/19/2020 1 p.m. PDT",6320,2354,10052,950,20,10035,9241,1137
NW,"9/19/2020 2 p.m. PDT",6662,2326,10066,936,19,10143,9652,1138
NW,"9/19/2020 3 p.m. PDT",6984,2357,10275,922,19,10681,9453,1134
NW,"9/19/2020 4 p.m. PDT",7401,2262,10461,917,19,10656,9507,1136
NW,"9/19/2020 5 p.m. PDT",7928,1993,11406,914,20,10744,9590,1137
NW,"9/19/2020 6 p.m. PDT",7865,940,12212,901,20,11035,9683,1141
NW,"9/19/2020 7 p.m. PDT",7982,85,12704,905,19,10169,8762,1142
NW,"9/19/2020 8 p.m. PDT",7858,2,12384,921,19,9440,8131,1141
NW,"9/19/2020 9 p.m. PDT",8019,0,11931,936,18,9553,8257,1140
NW,"9/19/2020 10 p.m. PDT",7925,-2,10328,942,19,9653,8197,1137
NW,"9/19/2020 11 p.m. PDT",7723,0,9236,942,19,9085,8037,1138
NW,"9/20/2020 12 a.m. PDT",7016,-3,8674,960,17,8982,7739,1144
NW,"9/20/2020 1 a.m. PDT",6510,0,8146,963,17,8766,7223,1147
NW,"9/20/2020 2 a.m. PDT",6239,-2,7796,962,19,8373,6726,1147
NW,"9/20/2020 3 a.m. PDT",5761,0,7510,970,19,8320,6624,1147
NW,"9/20/2020 4 a.m. PDT",5351,0,7294,978,19,8220,6830,1147
NW,"9/20/2020 5 a.m. PDT",4491,2,7569,990,19,8510,7039,1150
NW,"9/20/2020 6 a.m. PDT",4058,1,7612,993,19,8525,7359,1151
NW,"9/20/2020 7 a.m. PDT",3988,121,7754,999,19,8461,7378,1150
NW,"9/20/2020 8 a.m. PDT",3504,1139,8286,1003,20,8109,7366,1151
NW,"9/20/2020 9 a.m. PDT",3254,2378,8693,982,18,7975,7250,1149
NW,"9/20/2020 10 a.m. PDT",3388,2785,8848,962,20,8019,7278,1146
NW,"9/20/2020 11 a.m. PDT",3308,2829,9287,939,20,8476,7393,1144
NW,"9/20/2020 12 p.m. PDT",3026,2788,10002,920,21,9070,7953,1141
NW,"9/20/2020 1 p.m. PDT",2874,2752,10625,906,20,10011,8652,1143
NW,"9/20/2020 2 p.m. PDT",3015,2782,10802,892,21,10722,9250,1141
NW,"9/20/2020 3 p.m. PDT",2840,2754,11121,875,18,11248,9889,1141
NW,"9/20/2020 4 p.m. PDT",2912,2645,11428,887,17,11629,10245,1142
NW,"9/20/2020 5 p.m. PDT",2801,2105,12663,863,18,12334,10279,1140
NW,"9/20/2020 6 p.m. PDT",2643,983,13034,858,19,12722,10570,1142
NW,"9/20/2020 7 p.m. PDT",2787,83,13018,863,16,12813,10687,1143
NW,"9/20/2020 8 p.m. PDT",2645,1,13146,878,16,12320,10476,1143
NW,"9/20/2020 9 p.m. PDT",2627,-1,12608,897,17,11708,10114,1145
NW,"9/20/2020 10 p.m. PDT",2554,-5,11628,915,25,10937,9691,1146
NW,"9/20/2020 11 p.m. PDT",2527,1,9844,926,28,10207,9245,1147
NW,"9/21/2020 12 a.m. PDT",2559,0,8788,937,28,9204,8740,1148
NW,"9/21/2020 1 a.m. PDT",2417,0,7363,946,28,9065,8496,1149
NW,"9/21/2020 2 a.m. PDT",2418,-1,6758,954,31,8794,8139,1151
NW,"9/21/2020 3 a.m. PDT",2379,-1,6617,966,33,8573,8041,1151
NW,"9/21/2020 4 a.m. PDT",2221,2,6599,969,46,8630,8317,1152
NW,"9/21/2020 5 a.m. PDT",2009,3,6809,974,53,9051,8851,1153
NW,"9/21/2020 6 a.m. PDT",1761,0,8444,980,53,9408,9355,1153
NW,"9/21/2020 7 a.m. PDT",1851,110,10208,993,52,9759,9607,1154
NW,"9/21/2020 8 a.m. PDT",1429,1111,10723,1002,52,9876,9782,1155
NW,"9/21/2020 9 a.m. PDT",991,2259,10818,982,55,9955,10153,1153
NW,"9/21/2020 10 a.m. PDT",789,2678,10727,951,51,10397,9988,1152
NW,"9/21/2020 11 a.m. PDT",996,2803,10982,917,51,10585,10033,1150
NW,"9/21/2020 12 p.m. PDT",1650,2680,11502,893,51,11425,10356,1147
NW,"9/21/2020 1 p.m. PDT",1779,2687,11768,876,49,11945,10531,1144
NW,"9/21/2020 2 p.m. PDT",1724,2705,12020,865,50,12622,11221,1144
NW,"9/21/2020 3 p.m. PDT",1808,2660,12719,851,51,13004,11422,1142
NW,"9/21/2020 4 p.m. PDT",1934,2383,12987,845,52,13101,11468,1143
NW,"9/21/2020 5 p.m. PDT",2177,1685,14134,836,53,13239,11290,1143
NW,"9/21/2020 6 p.m. PDT",2915,677,14099,838,54,13189,11217,1143
NW,"9/21/2020 7 p.m. PDT",3297,44,14314,843,29,13045,11170,1143
NW,"9/21/2020 8 p.m. PDT",3970,1,14315,886,16,12351,10897,1144
NW,"9/21/2020 9 p.m. PDT",3992,1,13181,893,34,11917,10688,1144
NW,"9/21/2020 10 p.m. PDT",4241,2,11935,910,53,11005,10295,1145
NW,"9/21/2020 11 p.m. PDT",3859,2,9459,911,54,10357,9823,1146
NW,"9/22/2020 12 a.m. PDT",3565,1,8681,919,56,9924,9476,1146
NW,"9/22/2020 1 a.m. PDT",3476,0,8020,924,56,9718,9742,1146
NW,"9/22/2020 2 a.m. PDT",3059,2,7162,933,56,9410,9794,1147
NW,"9/22/2020 3 a.m. PDT",2832,0,7124,936,54,9142,9668,1151
NW,"9/22/2020 4 a.m. PDT",2572,2,6832,953,56,9206,9835,1150
NW,"9/22/2020 5 a.m. PDT",2621,2,7037,949,56,9458,10224,1151
NW,"9/22/2020 6 a.m. PDT",2653,-2,7662,960,56,9942,10614,1150
NW,"9/22/2020 7 a.m. PDT",2396,86,9998,967,57,10526,10695,1150
NW,"9/22/2020 8 a.m. PDT",2122,849,10619,957,55,10790,10689,1150
NW,"9/22/2020 9 a.m. PDT",1786,1839,10065,948,55,10843,10797,1151
NW,"9/22/2020 10 a.m. PDT",2215,2389,9803,950,54,10654,10537,1150
NW,"9/22/2020 11 a.m. PDT",2756,2591,9722,905,54,10730,10311,1147
NW,"9/22/2020 12 p.m. PDT",2647,2457,10585,877,54,11347,10755,1142
NW,"9/22/2020 1 p.m. PDT",2574,2430,11204,874,54,11913,10971,1141
NW,"9/22/2020 2 p.m. PDT",2487,2313,11573,854,55,12240,11157,1139
NW,"9/22/2020 3 p.m. PDT",2210,2171,12210,863,55,13043,11301,1140
NW,"9/22/2020 4 p.m. PDT",2532,1967,12700,857,56,13436,11367,1139
NW,"9/22/2020 5 p.m. PDT",3071,1645,13016,854,56,13496,11295,1137
NW,"9/22/2020 6 p.m. PDT",3875,707,13515,850,55,13270,10947,1138
NW,"9/22/2020 7 p.m. PDT",4548,55,13781,857,57,13089,10324,1139
NW,"9/22/2020 8 p.m. PDT",4827,3,13202,869,56,12606,10197,1140
NW,"9/22/2020 9 p.m. PDT",4843,-2,12515,888,55,11982,9940,1142
NW,"9/22/2020 10 p.m. PDT",4102,2,11677,897,57,11251,9959,1142
NW,"9/22/2020 11 p.m. PDT",4264,0,9235,896,59,10261,9616,1146
NW,"9/23/2020 12 a.m. PDT",3655,-2,8309,883,58,9439,9469,1153
NW,"9/23/2020 1 a.m. PDT",3040,0,7841,880,58,9318,9129,1156
NW,"9/23/2020 2 a.m. PDT",2471,0,7447,868,57,8962,9042,1157
NW,"9/23/2020 3 a.m. PDT",2101,-2,7497,887,57,8784,8742,1144
NW,"9/23/2020 4 a.m. PDT",2329,-1,7525,929,58,8543,8581,1145
NW,"9/23/2020 5 a.m. PDT",2782,0,7692,951,59,8704,8942,1144
NW,"9/23/2020 6 a.m. PDT",2910,-1,8635,950,59,9321,9586,1143
NW,"9/23/2020 7 a.m. PDT",3100,116,10398,961,57,9659,9721,1143
NW,"9/23/2020 8 a.m. PDT",2630,1105,11027,968,57,10007,9751,1142
NW,"9/23/2020 9 a.m. PDT",2478,2195,10711,960,58,9664,9502,1143
NW,"9/23/2020 10 a.m. PDT",2433,2587,10744,959,57,9919,9224,1144
NW,"9/23/2020 11 a.m. PDT",2436,2659,11094,898,55,10581,9793,1143
NW,"9/23/2020 12 p.m. PDT",2513,2659,11571,865,56,11172,10207,1143
NW,"9/23/2020 1 p.m. PDT",2701,2617,11592,850,55,11994,10484,1142
NW,"9/23/2020 2 p.m. PDT",2826,2609,12000,833,56,12103,10400,1141
NW,"9/23/2020 3 p.m. PDT",2956,2540,12114,823,54,12991,10831,1142
NW,"9/23/2020 4 p.m. PDT",2800,2384,12316,799,54,13646,11001,1142
NW,"9/23/2020 5 p.m. PDT",2817,1857,12676,781,55,14168,11055,1142
NW,"9/23/2020 6 p.m. PDT",2454,724,13675,781,55,14972,11317,1140
NW,"9/23/2020 7 p.m. PDT",2872,39,13438,777,55,15150,11340,1142
NW,"9/23/2020 8 p.m. PDT",3437,1,12924,798,56,14207,11341,1138
NW,"9/23/2020 9 p.m. PDT",4115,0,12011,815,56,12774,11176,1136
NW,"9/23/2020 10 p.m. PDT",4768,-1,10781,830,56,11491,10863,1136
NW,"9/23/2020 11 p.m. PDT",4442,-3,9688,830,57,10430,10386,1141
NW,"9/24/2020 12 a.m. PDT",4475,3,8964,835,58,9580,9526,1143
NW,"9/24/2020 1 a.m. PDT",5430,2,8186,842,57,8808,8742,1142
NW,"9/24/2020 2 a.m. PDT",5823,0,7369,845,57,8463,8242,1137
NW,"9/24/2020 3 a.m. PDT",5673,1,7352,857,57,7864,7970,1142
NW,"9/24/2020 4 a.m. PDT",5430,-1,7581,885,57,7854,8056,1144
NW,"9/24/2020 5 a.m. PDT",5323,0,7638,903,56,8069,8340,1147
NW,"9/24/2020 6 a.m. PDT",5421,2,8001,939,56,8588,8888,1151
NW,"9/24/2020 7 a.m. PDT",5388,129,9254,945,54,9038,9371,1149
NW,"9/24/2020 8 a.m. PDT",5102,1162,9837,946,55,8695,9760,1151
NW,"9/24/2020 9 a.m. PDT",4740,2272,9989,937,57,8774,9850,1146
NW,"9/24/2020 10 a.m. PDT",4685,2641,9954,912,56,9244,9696,1144
NW,"9/24/2020 11 a.m. PDT",5248,2756,9966,896,55,9886,9806,1142
NW,"9/24/2020 12 p.m. PDT",5632,2770,10209,888,51,10645,10050,1137
NW,"9/24/2020 1 p.m. PDT",5799,2740,10639,865,49,11151,10380,1137
NW,"9/24/2020 2 p.m. PDT",5521,2695,11683,850,47,11666,10611,1138
NW,"9/24/2020 3 p.m. PDT",5336,2660,11537,841,47,12304,10711,1136
NW,"9/24/2020 4 p.m. PDT",5465,2518,11656,834,53,12829,10780,1134
NW,"9/24/2020 5 p.m. PDT",5999,2058,12047,845,57,13275,10828,1136
NW,"9/24/2020 6 p.m. PDT",6523,815,12095,846,56,13316,10790,1138
NW,"9/24/2020 7 p.m. PDT",6356,41,12941,847,57,12920,10797,1140
NW,"9/24/2020 8 p.m. PDT",5912,0,13120,875,56,12309,10765,1144
NW,"9/24/2020 9 p.m. PDT",5791,-1,12384,898,56,11531,10321,1147
NW,"9/24/2020 10 p.m. PDT",5858,0,11129,903,57,11000,9711,1150
NW,"9/24/2020 11 p.m. PDT",5647,-2,9263,886,57,10112,9193,1151
NW,"9/25/2020 12 a.m. PDT",4987,-1,8870,894,55,9449,8790,1152
NW,"9/25/2020 1 a.m. PDT",4308,-1,7975,910,56,8865,8879,1152
NW,"9/25/2020 2 a.m. PDT",3718,-2,7463,924,57,8621,8830,1152
NW,"9/25/2020 3 a.m. PDT",3234,-1,7307,934,57,8622,8635,1151
NW,"9/25/2020 4 a.m. PDT",3074,0,7393,931,57,8611,8488,1150
NW,"9/25/2020 5 a.m. PDT",2841,-1,7815,938,57,8782,9021,1151
NW,"9/25/2020 6 a.m. PDT",2610,1,8980,948,58,9375,9876,1148
NW,"9/25/2020 7 a.m. PDT",2550,119,11147,957,56,9599,9951,1150
NW,"9/25/2020 8 a.m. PDT",2767,1167,11832,955,56,9366,9580,1148
NW,"9/25/2020 9 a.m. PDT",3066,2342,11702,942,56,9062,9151,1150
NW,"9/25/2020 10 a.m. PDT",3267,2698,11495,936,54,9302,8728,1148
NW,"9/25/2020 11 a.m. PDT",3235,2729,12035,900,54,9322,9350,1149
NW,"9/25/2020 12 p.m. PDT",3986,2713,11969,892,56,10526,9717,1148
NW,"9/25/2020 1 p.m. PDT",4475,2668,11846,861,55,11372,10105,1146
NW,"9/25/2020 2 p.m. PDT",5318,2613,11198,854,55,11786,9990,1143
NW,"9/25/2020 3 p.m. PDT",6369,2487,10840,850,55,12191,9699,1136
NW,"9/25/2020 4 p.m. PDT",6881,2259,11475,844,54,12483,9473,1129
NW,"9/25/2020 5 p.m. PDT",7351,1782,12110,847,55,12222,9433,1128
NW,"9/25/2020 6 p.m. PDT",7654,610,12431,844,56,12570,9464,1133
NW,"9/25/2020 7 p.m. PDT",7912,25,12642,849,56,12398,9000,1137
NW,"9/25/2020 8 p.m. PDT",8324,-2,12429,862,55,11686,8688,1141
NW,"9/25/2020 9 p.m. PDT",8194,0,12144,875,54,11143,8450,1144
NW,"9/25/2020 10 p.m. PDT",7788,-3,11196,885,54,10546,8105,1147
NW,"9/25/2020 11 p.m. PDT",7448,0,9549,877,56,10165,7755,1150
NW,"9/26/2020 12 a.m. PDT",7057,-1,8715,885,56,9559,7382,1152
NW,"9/26/2020 1 a.m. PDT",6967,-2,7579,902,56,9021,7304,1153
NW,"9/26/2020 2 a.m. PDT",7024,1,6763,907,55,8479,7367,1153
NW,"9/26/2020 3 a.m. PDT",7151,-1,6755,910,53,8099,7229,1155
NW,"9/26/2020 4 a.m. PDT",7342,0,6968,923,54,7880,7248,987
NW,"9/26/2020 5 a.m. PDT",7747,-1,6986,920,53,7878,7224,935
NW,"9/26/2020 6 a.m. PDT",7995,-3,6905,934,53,8000,7303,924
NW,"9/26/2020 7 a.m. PDT",7488,67,8243,943,55,8250,7199,1041
NW,"9/26/2020 8 a.m. PDT",6518,1007,9033,956,53,8209,7238,1055
NW,"9/26/2020 9 a.m. PDT",5737,2099,9426,947,52,7885,7388,1050
NW,"9/26/2020 10 a.m. PDT",6168,2465,9528,928,55,7792,7200,1057
NW,"9/26/2020 11 a.m. PDT",6848,2571,9906,921,55,7817,7148,1062
NW,"9/26/2020 12 p.m. PDT",7304,2635,9703,908,55,8615,7443,1066
NW,"9/26/2020 1 p.m. PDT",7453,2538,9688,895,55,9500,8130,1068
NW,"9/26/2020 2 p.m. PDT",7253,2468,9918,886,55,10023,8750,1069
NW,"9/26/2020 3 p.m. PDT",7070,2468,9962,869,55,10433,9069,1070
NW,"9/26/2020 4 p.m. PDT",7218,2198,9983,876,55,11105,9518,1071
NW,"9/26/2020 5 p.m. PDT",8029,1759,10596,869,55,10955,9519,1072
NW,"9/26/2020 6 p.m. PDT",8748,757,11338,869,56,11015,9203,1071
NW,"9/26/2020 7 p.m. PDT",8728,90,11725,880,55,10884,8808,1076
NW,"9/26/2020 8 p.m. PDT",8302,35,12253,899,55,10676,8431,1078
NW,"9/26/2020 9 p.m. PDT",7486,30,11748,897,56,10655,7805,976
NW,"9/26/2020 10 p.m. PDT",6912,32,10621,923,54,9640,7754,1074
NW,"9/26/2020 11 p.m. PDT",6179,33,8859,902,54,9500,7850,1147
NW,"9/27/2020 12 a.m. PDT",6203,31,7587,919,56,8934,7739,1151
NW,"9/27/2020 1 a.m. PDT",5638,32,7940,936,56,8176,7537,1151
NW,"9/27/2020 2 a.m. PDT",5457,32,7480,941,55,8012,7229,1153
NW,"9/27/2020 3 a.m. PDT",4647,32,7973,937,53,8123,7124,1154
NW,"9/27/2020 4 a.m. PDT",4181,33,8225,946,55,8300,7455,1153
NW,"9/27/2020 5 a.m. PDT",3770,31,8438,940,55,8349,7664,1158
NW,"9/27/2020 6 a.m. PDT",3642,33,8782,949,54,8324,7762,1157
NW,"9/27/2020 7 a.m. PDT",3408,156,9475,957,53,8381,7793,1158
NW,"9/27/2020 8 a.m. PDT",3215,1230,10418,948,54,7481,7645,1156
NW,"9/27/2020 9 a.m. PDT",3268,2513,10338,950,55,7244,7233,1155
NW,"9/27/2020 10 a.m. PDT",3737,2930,10054,943,55,7079,6543,1155
NW,"9/27/2020 11 a.m. PDT",4137,2807,10344,922,55,7501,6436,1152
NW,"9/27/2020 12 p.m. PDT",4103,2779,10648,918,55,8038,6716,1151
NW,"9/27/2020 1 p.m. PDT",3967,2754,10926,905,54,8607,7025,1152
NW,"9/27/2020 2 p.m. PDT",3876,2888,11120,891,54,8956,7037,1150
NW,"9/27/2020 3 p.m. PDT",3979,2925,11192,881,54,9456,7327,1149
NW,"9/27/2020 4 p.m. PDT",4455,2866,11406,889,54,9632,7543,1151
NW,"9/27/2020 5 p.m. PDT",4911,2396,11941,890,54,10071,7639,1151
NW,"9/27/2020 6 p.m. PDT",4698,983,12978,886,54,11062,8292,1151
NW,"9/27/2020 7 p.m. PDT",4442,82,13413,883,54,11131,8771,1150
NW,"9/27/2020 8 p.m. PDT",4243,33,13733,902,55,10914,8837,1149
NW,"9/27/2020 9 p.m. PDT",4053,22,13199,906,55,10344,8816,1152
NW,"9/27/2020 10 p.m. PDT",3709,-2,12064,918,56,9655,8644,1153
NW,"9/27/2020 11 p.m. PDT",3406,0,10785,924,55,9147,8631,1155
