Date,Time,kvarh d,kWh d,,
8/24/2009,8:15:00 AM,71.28,162,,
8/24/2009,8:30:00 AM,72,161.28,,
8/24/2009,8:45:00 AM,69.84,158.4,,
8/24/2009,9:00:00 AM,67.68,156.96,,
8/24/2009,9:15:00 AM,72.72,158.4,,
8/24/2009,9:30:00 AM,73.44,159.12,,
8/24/2009,9:45:00 AM,72.72,159.84,,
8/24/2009,10:00:00 AM,69.12,156.96,,
8/24/2009,10:15:00 AM,76.32,162,,
8/24/2009,10:30:00 AM,75.6,162.72,,
8/24/2009,10:45:00 AM,73.44,161.28,,
8/24/2009,11:00:00 AM,72.72,159.12,,
8/24/2009,11:15:00 AM,79.2,174.96,,
8/24/2009,11:30:00 AM,78.48,176.4,,
8/24/2009,11:45:00 AM,75.6,173.52,,
8/24/2009,12:00:00 PM,76.32,174.96,,
8/24/2009,12:15:00 PM,79.2,177.12,,
8/24/2009,12:30:00 PM,79.2,174.96,,
8/24/2009,12:45:00 PM,74.16,172.08,,
8/24/2009,1:00:00 PM,76.32,173.52,,
8/24/2009,1:15:00 PM,79.2,174.96,,
8/24/2009,1:30:00 PM,77.04,172.8,,
8/24/2009,1:45:00 PM,74.88,167.76,,
8/24/2009,2:00:00 PM,78.48,173.52,,
8/24/2009,2:15:00 PM,79.2,172.8,,
8/24/2009,2:30:00 PM,79.2,172.8,,
8/24/2009,2:45:00 PM,74.88,168.48,,
8/24/2009,3:00:00 PM,78.48,171.36,,
8/24/2009,3:15:00 PM,79.92,171.36,,
8/24/2009,3:30:00 PM,79.92,169.92,,
8/24/2009,3:45:00 PM,76.32,167.04,,
8/24/2009,4:00:00 PM,78.48,169.92,,
8/24/2009,4:15:00 PM,81.36,172.08,,
8/24/2009,4:30:00 PM,79.92,169.92,,
8/24/2009,4:45:00 PM,79.2,163.44,,
8/24/2009,5:00:00 PM,74.88,156.24,,
8/24/2009,5:15:00 PM,79.92,159.84,,
8/24/2009,5:30:00 PM,78.48,156.96,,
8/24/2009,5:45:00 PM,78.48,154.08,,
8/24/2009,6:00:00 PM,73.44,146.88,,
8/24/2009,6:15:00 PM,77.76,148.32,,
8/24/2009,6:30:00 PM,77.04,148.32,,
8/24/2009,6:45:00 PM,77.04,146.88,,
8/24/2009,7:00:00 PM,73.44,143.28,,
8/24/2009,7:15:00 PM,73.44,145.44,,
8/24/2009,7:30:00 PM,75.6,144.72,,
8/24/2009,7:45:00 PM,75.6,144.72,,
8/24/2009,8:00:00 PM,69.84,141.84,,
8/24/2009,8:15:00 PM,72,143.28,,
8/24/2009,8:30:00 PM,73.44,144,,
8/24/2009,8:45:00 PM,74.88,144.72,,
8/24/2009,9:00:00 PM,72,139.68,,
8/24/2009,9:15:00 PM,72.72,140.4,,
8/24/2009,9:30:00 PM,74.16,142.56,,
8/24/2009,9:45:00 PM,54.72,116.64,,
8/24/2009,10:00:00 PM,43.2,104.4,,
8/24/2009,10:15:00 PM,67.68,143.28,,
8/24/2009,10:30:00 PM,72,144.72,,
8/24/2009,10:45:00 PM,70.56,141.12,,
8/24/2009,11:00:00 PM,70.56,139.68,,
8/24/2009,11:15:00 PM,65.52,134.64,,
8/24/2009,11:30:00 PM,72.72,138.96,,
8/24/2009,11:45:00 PM,43.2,101.52,,
8/25/2009,12:00:00 AM,40.32,100.08,,
8/25/2009,12:15:00 AM,71.28,145.44,,
8/25/2009,12:30:00 AM,68.4,137.52,,
8/25/2009,12:45:00 AM,69.12,138.24,,
8/25/2009,1:00:00 AM,64.8,133.92,,
8/25/2009,1:15:00 AM,59.04,123.12,,
8/25/2009,1:30:00 AM,45.36,102.96,,
8/25/2009,1:45:00 AM,49.68,109.44,,
8/25/2009,2:00:00 AM,67.68,144.72,,
8/25/2009,2:15:00 AM,66.96,136.8,,
8/25/2009,2:30:00 AM,67.68,133.2,,
8/25/2009,2:45:00 AM,69.12,138.24,,
8/25/2009,3:00:00 AM,61.2,127.44,,
8/25/2009,3:15:00 AM,42.48,101.52,,
8/25/2009,3:30:00 AM,46.08,104.4,,
8/25/2009,3:45:00 AM,56.88,125.28,,
8/25/2009,4:00:00 AM,69.12,138.96,,
8/25/2009,4:15:00 AM,70.56,143.28,,
8/25/2009,4:30:00 AM,65.52,138.96,,
8/25/2009,4:45:00 AM,69.84,141.84,,
8/25/2009,5:00:00 AM,69.84,141.12,,
8/25/2009,5:15:00 AM,66.24,146.16,,
8/25/2009,5:30:00 AM,71.28,149.04,,
8/25/2009,5:45:00 AM,70.56,145.44,,
8/25/2009,6:00:00 AM,70.56,146.88,,
8/25/2009,6:15:00 AM,69.84,151.2,,
8/25/2009,6:30:00 AM,67.68,149.76,,
8/25/2009,6:45:00 AM,73.44,161.28,,
8/25/2009,7:00:00 AM,69.84,158.4,,
8/25/2009,7:15:00 AM,69.12,156.24,,
8/25/2009,7:30:00 AM,72.72,161.28,,
8/25/2009,7:45:00 AM,74.88,163.44,,
8/25/2009,8:00:00 AM,73.44,163.44,,
8/25/2009,8:15:00 AM,69.12,159.84,,
8/25/2009,8:30:00 AM,69.12,164.88,,
8/25/2009,8:45:00 AM,74.16,167.76,,
8/25/2009,9:00:00 AM,72.72,168.48,,
8/25/2009,9:15:00 AM,72,166.32,,
8/25/2009,9:30:00 AM,72,165.6,,
8/25/2009,9:45:00 AM,74.88,171.36,,
8/25/2009,10:00:00 AM,74.16,171.36,,
8/25/2009,10:15:00 AM,71.28,169.2,,
8/25/2009,10:30:00 AM,72,169.2,,
8/25/2009,10:45:00 AM,76.32,171.36,,
8/25/2009,11:00:00 AM,75.6,172.8,,
8/25/2009,11:15:00 AM,74.88,172.08,,
8/25/2009,11:30:00 AM,76.32,172.8,,
8/25/2009,11:45:00 AM,80.64,175.68,,
8/25/2009,12:00:00 PM,80.64,175.68,,
8/25/2009,12:15:00 PM,79.92,177.12,,
8/25/2009,12:30:00 PM,77.04,173.52,,
8/25/2009,12:45:00 PM,80.64,178.56,,
8/25/2009,1:00:00 PM,80.64,177.84,,
8/25/2009,1:15:00 PM,80.64,176.4,,
8/25/2009,1:30:00 PM,81.36,176.4,,
8/25/2009,1:45:00 PM,77.04,171.36,,
8/25/2009,2:00:00 PM,80.64,176.4,,
8/25/2009,2:15:00 PM,79.92,178.56,,
8/25/2009,2:30:00 PM,79.92,177.84,,
8/25/2009,2:45:00 PM,80.64,179.28,,
8/25/2009,3:00:00 PM,75.6,174.96,,
8/25/2009,3:15:00 PM,78.48,175.68,,
8/25/2009,3:30:00 PM,81.36,178.56,,
8/25/2009,3:45:00 PM,80.64,174.96,,
8/25/2009,4:00:00 PM,80.64,173.52,,
8/25/2009,4:15:00 PM,79.2,171.36,,
8/25/2009,4:30:00 PM,80.64,173.52,,
8/25/2009,4:45:00 PM,80.64,169.2,,
8/25/2009,5:00:00 PM,75.6,161.28,,
8/25/2009,5:15:00 PM,77.04,159.12,,
8/25/2009,5:30:00 PM,79.2,160.56,,
8/25/2009,5:45:00 PM,79.2,159.84,,
8/25/2009,6:00:00 PM,78.48,158.4,,
8/25/2009,6:15:00 PM,77.76,154.08,,
8/25/2009,6:30:00 PM,74.88,149.76,,
8/25/2009,6:45:00 PM,75.6,150.48,,
8/25/2009,7:00:00 PM,76.32,150.48,,
8/25/2009,7:15:00 PM,77.04,151.2,,
8/25/2009,7:30:00 PM,74.88,147.6,,
8/25/2009,7:45:00 PM,71.28,144,,
8/25/2009,8:00:00 PM,72.72,146.88,,
8/25/2009,8:15:00 PM,74.88,149.76,,
8/25/2009,8:30:00 PM,68.4,141.84,,
8/25/2009,8:45:00 PM,73.44,146.16,,
8/25/2009,9:00:00 PM,74.16,148.32,,
8/25/2009,9:15:00 PM,74.88,148.32,,
8/25/2009,9:30:00 PM,73.44,146.16,,
8/25/2009,9:45:00 PM,60.48,128.88,,
8/25/2009,10:00:00 PM,51.84,112.32,,
8/25/2009,10:15:00 PM,49.68,115.92,,
8/25/2009,10:30:00 PM,70.56,151.2,,
8/25/2009,10:45:00 PM,75.6,148.32,,
8/25/2009,11:00:00 PM,69.12,141.84,,
8/25/2009,11:15:00 PM,69.84,141.84,,
8/25/2009,11:30:00 PM,69.12,141.12,,
8/25/2009,11:45:00 PM,69.12,140.4,,
8/26/2009,12:00:00 AM,48.24,112.32,,
8/26/2009,12:15:00 AM,41.04,103.68,,
8/26/2009,12:30:00 AM,56.88,126,,
8/26/2009,12:45:00 AM,70.56,144.72,,
8/26/2009,1:00:00 AM,69.84,146.16,,
8/26/2009,1:15:00 AM,61.2,130.32,,
8/26/2009,1:30:00 AM,41.76,105.12,,
8/26/2009,1:45:00 AM,43.2,104.4,,
8/26/2009,2:00:00 AM,70.56,149.76,,
8/26/2009,2:15:00 AM,64.8,138.24,,
8/26/2009,2:30:00 AM,71.28,146.16,,
8/26/2009,2:45:00 AM,64.08,136.08,,
8/26/2009,3:00:00 AM,40.32,102.24,,
8/26/2009,3:15:00 AM,46.08,108.72,,
8/26/2009,3:30:00 AM,51.12,115.2,,
8/26/2009,3:45:00 AM,66.96,138.96,,
8/26/2009,4:00:00 AM,74.16,148.32,,
8/26/2009,4:15:00 AM,67.68,142.56,,
8/26/2009,4:30:00 AM,67.68,144,,
8/26/2009,4:45:00 AM,73.44,147.6,,
8/26/2009,5:00:00 AM,66.24,139.68,,
8/26/2009,5:15:00 AM,69.12,146.88,,
8/26/2009,5:30:00 AM,75.6,153.36,,
8/26/2009,5:45:00 AM,67.68,145.44,,
8/26/2009,6:00:00 AM,70.56,147.6,,
8/26/2009,6:15:00 AM,74.16,154.8,,
8/26/2009,6:30:00 AM,66.96,146.16,,
8/26/2009,6:45:00 AM,69.84,151.92,,
8/26/2009,7:00:00 AM,69.84,153.36,,
8/26/2009,7:15:00 AM,64.08,151.92,,
8/26/2009,7:30:00 AM,72,160.56,,
8/26/2009,7:45:00 AM,70.56,161.28,,
8/26/2009,8:00:00 AM,67.68,159.84,,
8/26/2009,8:15:00 AM,73.44,170.64,,
8/26/2009,8:30:00 AM,70.56,171.36,,
8/26/2009,8:45:00 AM,69.84,170.64,,
8/26/2009,9:00:00 AM,75.6,174.96,,
8/26/2009,9:15:00 AM,72,168.48,,
8/26/2009,9:30:00 AM,73.44,171.36,,
8/26/2009,9:45:00 AM,76.32,174.96,,
8/26/2009,10:00:00 AM,74.88,174.96,,
8/26/2009,10:15:00 AM,74.16,174.24,,
8/26/2009,10:30:00 AM,71.28,171.36,,
8/26/2009,10:45:00 AM,76.32,176.4,,
8/26/2009,11:00:00 AM,77.04,177.12,,
8/26/2009,11:15:00 AM,77.04,175.68,,
8/26/2009,11:30:00 AM,75.6,176.4,,
8/26/2009,11:45:00 AM,72.72,174.24,,
8/26/2009,12:00:00 PM,77.76,179.28,,
8/26/2009,12:15:00 PM,77.76,179.28,,
8/26/2009,12:30:00 PM,79.2,180,,
8/26/2009,12:45:00 PM,77.04,177.12,,
8/26/2009,1:00:00 PM,77.76,180,,
8/26/2009,1:15:00 PM,77.76,179.28,,
8/26/2009,1:30:00 PM,74.88,177.12,,
8/26/2009,1:45:00 PM,79.2,180,,
8/26/2009,2:00:00 PM,79.92,180,,
8/26/2009,2:15:00 PM,79.2,180.72,,
8/26/2009,2:30:00 PM,80.64,181.44,,
8/26/2009,2:45:00 PM,81.36,182.16,,
8/26/2009,3:00:00 PM,78.48,178.56,,
8/26/2009,3:15:00 PM,79.2,179.28,,
8/26/2009,3:30:00 PM,80.64,180.72,,
8/26/2009,3:45:00 PM,81.36,180,,
8/26/2009,4:00:00 PM,81.36,177.84,,
8/26/2009,4:15:00 PM,80.64,176.4,,
8/26/2009,4:30:00 PM,81.36,174.24,,
8/26/2009,4:45:00 PM,79.92,167.04,,
8/26/2009,5:00:00 PM,76.32,159.12,,
8/26/2009,5:15:00 PM,78.48,161.28,,
8/26/2009,5:30:00 PM,79.92,158.4,,
8/26/2009,5:45:00 PM,79.2,159.12,,
8/26/2009,6:00:00 PM,79.2,158.4,,
8/26/2009,6:15:00 PM,77.76,156.24,,
8/26/2009,6:30:00 PM,72.72,148.32,,
8/26/2009,6:45:00 PM,77.04,152.64,,
8/26/2009,7:00:00 PM,76.32,152.64,,
8/26/2009,7:15:00 PM,76.32,153.36,,
8/26/2009,7:30:00 PM,75.6,153.36,,
8/26/2009,7:45:00 PM,71.28,149.76,,
8/26/2009,8:00:00 PM,77.04,156.24,,
8/26/2009,8:15:00 PM,72.72,150.48,,
8/26/2009,8:30:00 PM,69.84,146.88,,
8/26/2009,8:45:00 PM,79.2,154.08,,
8/26/2009,9:00:00 PM,72,147.6,,
8/26/2009,9:15:00 PM,74.16,148.32,,
8/26/2009,9:30:00 PM,74.88,149.76,,
8/26/2009,9:45:00 PM,55.44,121.68,,
8/26/2009,10:00:00 PM,48.24,112.32,,
8/26/2009,10:15:00 PM,54.72,123.84,,
8/26/2009,10:30:00 PM,71.28,153.36,,
8/26/2009,10:45:00 PM,74.88,149.04,,
8/26/2009,11:00:00 PM,67.68,141.12,,
8/26/2009,11:15:00 PM,71.28,144.72,,
8/26/2009,11:30:00 PM,72,144.72,,
8/26/2009,11:45:00 PM,66.24,136.8,,
8/27/2009,12:00:00 AM,71.28,141.84,,
8/27/2009,12:15:00 AM,71.28,140.4,,
8/27/2009,12:30:00 AM,66.24,136.08,,
8/27/2009,12:45:00 AM,51.84,113.76,,
8/27/2009,1:00:00 AM,45.36,108,,
8/27/2009,1:15:00 AM,53.28,121.68,,
8/27/2009,1:30:00 AM,72.72,146.16,,
8/27/2009,1:45:00 AM,64.08,137.52,,
8/27/2009,2:00:00 AM,64.8,137.52,,
8/27/2009,2:15:00 AM,71.28,142.56,,
8/27/2009,2:30:00 AM,46.8,112.32,,
8/27/2009,2:45:00 AM,43.2,107.28,,
8/27/2009,3:00:00 AM,44.64,105.84,,
8/27/2009,3:15:00 AM,37.44,99.36,,
8/27/2009,3:30:00 AM,52.56,119.52,,
8/27/2009,3:45:00 AM,60.48,128.88,,
8/27/2009,4:00:00 AM,60.48,127.44,,
8/27/2009,4:15:00 AM,50.4,120.24,,
8/27/2009,4:30:00 AM,67.68,135.36,,
8/27/2009,4:45:00 AM,50.4,120.24,,
8/27/2009,5:00:00 AM,63.36,132.48,,
8/27/2009,5:15:00 AM,56.16,128.88,,
8/27/2009,5:30:00 AM,54.72,128.88,,
8/27/2009,5:45:00 AM,56.88,132.48,,
8/27/2009,6:00:00 AM,62.64,137.52,,
8/27/2009,6:15:00 AM,42.48,126,,
8/27/2009,6:30:00 AM,66.96,145.44,,
8/27/2009,6:45:00 AM,46.08,126.72,,
8/27/2009,7:00:00 AM,63.36,144,,
8/27/2009,7:15:00 AM,51.84,137.52,,
8/27/2009,7:30:00 AM,61.92,147.6,,
8/27/2009,7:45:00 AM,53.28,140.4,,
8/27/2009,8:00:00 AM,71.28,159.12,,
8/27/2009,8:15:00 AM,46.08,136.8,,
8/27/2009,8:30:00 AM,67.68,161.28,,
8/27/2009,8:45:00 AM,56.88,149.76,,
8/27/2009,9:00:00 AM,63.36,158.4,,
8/27/2009,9:15:00 AM,71.28,163.44,,
8/27/2009,9:30:00 AM,69.84,162,,
8/27/2009,9:45:00 AM,66.24,158.4,,
8/27/2009,10:00:00 AM,72,166.32,,
8/27/2009,10:15:00 AM,69.84,162.72,,
8/27/2009,10:30:00 AM,70.56,162.72,,
8/27/2009,10:45:00 AM,77.04,168.48,,
8/27/2009,11:00:00 AM,71.28,162.72,,
8/27/2009,11:15:00 AM,70.56,164.16,,
8/27/2009,11:30:00 AM,79.2,170.64,,
8/27/2009,11:45:00 AM,72,166.32,,
8/27/2009,12:00:00 PM,75.6,169.92,,
8/27/2009,12:15:00 PM,77.04,173.52,,
8/27/2009,12:30:00 PM,70.56,166.32,,
8/27/2009,12:45:00 PM,76.32,171.36,,
8/27/2009,1:00:00 PM,76.32,169.2,,
8/27/2009,1:15:00 PM,75.6,172.08,,
8/27/2009,1:30:00 PM,75.6,169.92,,
8/27/2009,1:45:00 PM,71.28,166.32,,
8/27/2009,2:00:00 PM,77.04,171.36,,
8/27/2009,2:15:00 PM,74.88,171.36,,
8/27/2009,2:30:00 PM,72.72,169.92,,
8/27/2009,2:45:00 PM,75.6,170.64,,
8/27/2009,3:00:00 PM,75.6,172.08,,
8/27/2009,3:15:00 PM,75.6,170.64,,
8/27/2009,3:30:00 PM,75.6,169.2,,
8/27/2009,3:45:00 PM,72.72,164.88,,
8/27/2009,4:00:00 PM,74.88,168.48,,
8/27/2009,4:15:00 PM,74.88,166.32,,
8/27/2009,4:30:00 PM,75.6,168.48,,
8/27/2009,4:45:00 PM,75.6,159.84,,
8/27/2009,5:00:00 PM,74.16,154.08,,
8/27/2009,5:15:00 PM,72.72,150.48,,
8/27/2009,5:30:00 PM,76.32,152.64,,
8/27/2009,5:45:00 PM,75.6,149.76,,
8/27/2009,6:00:00 PM,74.16,150.48,,
8/27/2009,6:15:00 PM,72,148.32,,
8/27/2009,6:30:00 PM,67.68,143.28,,
8/27/2009,6:45:00 PM,73.44,146.16,,
8/27/2009,7:00:00 PM,73.44,145.44,,
8/27/2009,7:15:00 PM,69.84,139.68,,
8/27/2009,7:30:00 PM,75.6,146.16,,
8/27/2009,7:45:00 PM,71.28,138.96,,
8/27/2009,8:00:00 PM,66.96,139.68,,
8/27/2009,8:15:00 PM,74.88,145.44,,
8/27/2009,8:30:00 PM,69.12,140.4,,
8/27/2009,8:45:00 PM,70.56,139.68,,
8/27/2009,9:00:00 PM,74.88,141.12,,
8/27/2009,9:15:00 PM,67.68,134.64,,
8/27/2009,9:30:00 PM,69.84,136.08,,
8/27/2009,9:45:00 PM,54.72,118.08,,
8/27/2009,10:00:00 PM,42.48,105.84,,
8/27/2009,10:15:00 PM,47.52,108,,
8/27/2009,10:30:00 PM,41.76,103.68,,
8/27/2009,10:45:00 PM,38.88,103.68,,
8/27/2009,11:00:00 PM,70.56,141.12,,
8/27/2009,11:15:00 PM,65.52,132.48,,
8/27/2009,11:30:00 PM,65.52,131.04,,
8/27/2009,11:45:00 PM,70.56,135.36,,
8/28/2009,12:00:00 AM,51.12,116.64,,
8/28/2009,12:15:00 AM,66.96,133.2,,
8/28/2009,12:30:00 AM,63.36,126.72,,
8/28/2009,12:45:00 AM,54.72,119.52,,
8/28/2009,1:00:00 AM,69.12,131.76,,
8/28/2009,1:15:00 AM,45.36,110.88,,
8/28/2009,1:30:00 AM,64.08,128.88,,
8/28/2009,1:45:00 AM,46.8,113.76,,
8/28/2009,2:00:00 AM,63.36,127.44,,
8/28/2009,2:15:00 AM,42.48,108.72,,
8/28/2009,2:30:00 AM,67.68,131.04,,
8/28/2009,2:45:00 AM,46.08,111.6,,
8/28/2009,3:00:00 AM,58.32,122.4,,
8/28/2009,3:15:00 AM,56.88,121.68,,
8/28/2009,3:30:00 AM,51.84,116.64,,
8/28/2009,3:45:00 AM,51.84,118.08,,
8/28/2009,4:00:00 AM,61.92,126,,
8/28/2009,4:15:00 AM,41.04,108.72,,
8/28/2009,4:30:00 AM,68.4,136.08,,
8/28/2009,4:45:00 AM,46.08,116.64,,
8/28/2009,5:00:00 AM,64.08,133.2,,
8/28/2009,5:15:00 AM,50.4,125.28,,
8/28/2009,5:30:00 AM,66.96,141.12,,
8/28/2009,5:45:00 AM,45.36,122.4,,
8/28/2009,6:00:00 AM,69.84,145.44,,
8/28/2009,6:15:00 AM,51.12,130.32,,
8/28/2009,6:30:00 AM,60.48,138.24,,
8/28/2009,6:45:00 AM,63.36,144,,
8/28/2009,7:00:00 AM,52.56,136.08,,
8/28/2009,7:15:00 AM,66.96,150.48,,
8/28/2009,7:30:00 AM,48.24,133.92,,
8/28/2009,7:45:00 AM,64.08,151.92,,
8/28/2009,8:00:00 AM,54,142.56,,
8/28/2009,8:15:00 AM,64.08,154.8,,
8/28/2009,8:30:00 AM,51.84,144,,
8/28/2009,8:45:00 AM,66.96,161.28,,
8/28/2009,9:00:00 AM,64.08,157.68,,
8/28/2009,9:15:00 AM,69.84,162,,
8/28/2009,9:30:00 AM,74.88,162,,
8/28/2009,9:45:00 AM,67.68,156.96,,
8/28/2009,10:00:00 AM,73.44,164.16,,
8/28/2009,10:15:00 AM,71.28,162,,
8/28/2009,10:30:00 AM,67.68,160.56,,
8/28/2009,10:45:00 AM,73.44,167.04,,
8/28/2009,11:00:00 AM,67.68,162,,
8/28/2009,11:15:00 AM,68.4,160.56,,
8/28/2009,11:30:00 AM,74.16,168.48,,
8/28/2009,11:45:00 AM,67.68,163.44,,
8/28/2009,12:00:00 PM,72,169.92,,
8/28/2009,12:15:00 PM,74.16,169.2,,
8/28/2009,12:30:00 PM,69.12,163.44,,
8/28/2009,12:45:00 PM,74.16,169.2,,
8/28/2009,1:00:00 PM,70.56,164.16,,
8/28/2009,1:15:00 PM,68.4,162.72,,
8/28/2009,1:30:00 PM,64.8,139.68,,
8/28/2009,1:45:00 PM,56.88,113.76,,
8/28/2009,2:00:00 PM,64.8,141.84,,
8/28/2009,2:15:00 PM,74.16,169.92,,
8/28/2009,2:30:00 PM,71.28,166.32,,
8/28/2009,2:45:00 PM,68.4,164.88,,
8/28/2009,3:00:00 PM,74.88,168.48,,
8/28/2009,3:15:00 PM,67.68,157.68,,
8/28/2009,3:30:00 PM,74.16,164.16,,
8/28/2009,3:45:00 PM,70.56,159.84,,
8/28/2009,4:00:00 PM,72,161.28,,
8/28/2009,4:15:00 PM,74.16,163.44,,
8/28/2009,4:30:00 PM,70.56,155.52,,
8/28/2009,4:45:00 PM,74.16,154.08,,
8/28/2009,5:00:00 PM,67.68,144.72,,
8/28/2009,5:15:00 PM,72.72,146.88,,
8/28/2009,5:30:00 PM,69.84,140.4,,
8/28/2009,5:45:00 PM,68.4,135.36,,
8/28/2009,6:00:00 PM,72.72,133.92,,
8/28/2009,6:15:00 PM,66.24,131.04,,
8/28/2009,6:30:00 PM,72.72,141.12,,
8/28/2009,6:45:00 PM,66.96,136.08,,
8/28/2009,7:00:00 PM,71.28,141.84,,
8/28/2009,7:15:00 PM,69.84,140.4,,
8/28/2009,7:30:00 PM,68.4,137.52,,
8/28/2009,7:45:00 PM,69.84,141.84,,
8/28/2009,8:00:00 PM,65.52,136.08,,
8/28/2009,8:15:00 PM,71.28,141.84,,
8/28/2009,8:30:00 PM,66.96,135.36,,
8/28/2009,8:45:00 PM,69.84,138.96,,
8/28/2009,9:00:00 PM,71.28,141.12,,
8/28/2009,9:15:00 PM,66.24,134.64,,
8/28/2009,9:30:00 PM,67.68,136.8,,
8/28/2009,9:45:00 PM,53.28,118.08,,
8/28/2009,10:00:00 PM,47.52,108.72,,
8/28/2009,10:15:00 PM,43.92,105.12,,
8/28/2009,10:30:00 PM,39.6,101.52,,
8/28/2009,10:45:00 PM,43.2,103.68,,
8/28/2009,11:00:00 PM,43.92,105.12,,
8/28/2009,11:15:00 PM,46.08,106.56,,
8/28/2009,11:30:00 PM,38.88,99.36,,
8/28/2009,11:45:00 PM,41.04,100.8,,
8/29/2009,12:00:00 AM,41.76,101.52,,
8/29/2009,12:15:00 AM,43.92,102.96,,
8/29/2009,12:30:00 AM,42.48,100.8,,
8/29/2009,12:45:00 AM,40.32,98.64,,
8/29/2009,1:00:00 AM,41.76,100.08,,
8/29/2009,1:15:00 AM,42.48,101.52,,
8/29/2009,1:30:00 AM,41.04,100.08,,
8/29/2009,1:45:00 AM,41.04,100.8,,
8/29/2009,2:00:00 AM,42.48,100.8,,
8/29/2009,2:15:00 AM,41.76,100.08,,
8/29/2009,2:30:00 AM,39.6,99.36,,
8/29/2009,2:45:00 AM,36,97.2,,
8/29/2009,3:00:00 AM,42.48,103.68,,
8/29/2009,3:15:00 AM,40.32,100.8,,
8/29/2009,3:30:00 AM,40.32,100.08,,
8/29/2009,3:45:00 AM,35.28,95.04,,
8/29/2009,4:00:00 AM,45.36,107.28,,
8/29/2009,4:15:00 AM,64.8,131.76,,
8/29/2009,4:30:00 AM,50.4,118.08,,
8/29/2009,4:45:00 AM,51.84,119.52,,
8/29/2009,5:00:00 AM,54,124.56,,
8/29/2009,5:15:00 AM,54,127.44,,
8/29/2009,5:30:00 AM,59.76,133.92,,
8/29/2009,5:45:00 AM,38.88,113.76,,
8/29/2009,6:00:00 AM,62.64,135.36,,
8/29/2009,6:15:00 AM,48.24,121.68,,
8/29/2009,6:30:00 AM,61.2,133.92,,
8/29/2009,6:45:00 AM,51.12,125.28,,
8/29/2009,7:00:00 AM,54,131.76,,
8/29/2009,7:15:00 AM,61.2,136.8,,
8/29/2009,7:30:00 AM,48.96,123.84,,
8/29/2009,7:45:00 AM,61.92,135.36,,
8/29/2009,8:00:00 AM,46.08,121.68,,
8/29/2009,8:15:00 AM,47.52,118.8,,
8/29/2009,8:30:00 AM,44.64,113.76,,
8/29/2009,8:45:00 AM,41.76,110.16,,
8/29/2009,9:00:00 AM,37.44,107.28,,
8/29/2009,9:15:00 AM,53.28,126,,
8/29/2009,9:30:00 AM,66.96,143.28,,
8/29/2009,9:45:00 AM,43.92,120.96,,
8/29/2009,10:00:00 AM,59.76,136.08,,
8/29/2009,10:15:00 AM,60.48,135.36,,
8/29/2009,10:30:00 AM,57.6,131.04,,
8/29/2009,10:45:00 AM,69.12,141.84,,
8/29/2009,11:00:00 AM,46.8,120.24,,
8/29/2009,11:15:00 AM,66.96,138.96,,
8/29/2009,11:30:00 AM,54.72,121.68,,
8/29/2009,11:45:00 AM,64.08,130.32,,
8/29/2009,12:00:00 PM,58.32,124.56,,
8/29/2009,12:15:00 PM,54.72,121.68,,
8/29/2009,12:30:00 PM,69.12,133.2,,
8/29/2009,12:45:00 PM,60.48,125.28,,
8/29/2009,1:00:00 PM,58.32,124.56,,
8/29/2009,1:15:00 PM,65.52,130.32,,
8/29/2009,1:30:00 PM,68.4,131.04,,
8/29/2009,1:45:00 PM,55.44,120.96,,
8/29/2009,2:00:00 PM,69.12,135.36,,
8/29/2009,2:15:00 PM,65.52,128.16,,
8/29/2009,2:30:00 PM,65.52,128.16,,
8/29/2009,2:45:00 PM,59.04,123.84,,
8/29/2009,3:00:00 PM,67.68,133.2,,
8/29/2009,3:15:00 PM,66.24,128.88,,
8/29/2009,3:30:00 PM,54,118.8,,
8/29/2009,3:45:00 PM,68.4,134.64,,
8/29/2009,4:00:00 PM,67.68,133.2,,
8/29/2009,4:15:00 PM,66.96,131.04,,
8/29/2009,4:30:00 PM,62.64,127.44,,
8/29/2009,4:45:00 PM,66.24,129.6,,
8/29/2009,5:00:00 PM,66.96,129.6,,
8/29/2009,5:15:00 PM,59.04,120.24,,
8/29/2009,5:30:00 PM,41.04,99.36,,
8/29/2009,5:45:00 PM,42.48,100.8,,
8/29/2009,6:00:00 PM,44.64,108,,
8/29/2009,6:15:00 PM,69.12,136.08,,
8/29/2009,6:30:00 PM,65.52,126.72,,
8/29/2009,6:45:00 PM,47.52,113.04,,
8/29/2009,7:00:00 PM,69.12,132.48,,
8/29/2009,7:15:00 PM,46.08,106.56,,
8/29/2009,7:30:00 PM,42.48,101.52,,
8/29/2009,7:45:00 PM,37.44,102.24,,
8/29/2009,8:00:00 PM,56.88,126,,
8/29/2009,8:15:00 PM,66.96,133.92,,
8/29/2009,8:30:00 PM,56.88,123.12,,
8/29/2009,8:45:00 PM,55.44,122.4,,
8/29/2009,9:00:00 PM,59.76,124.56,,
8/29/2009,9:15:00 PM,46.08,107.28,,
8/29/2009,9:30:00 PM,43.2,102.96,,
8/29/2009,9:45:00 PM,41.04,100.8,,
8/29/2009,10:00:00 PM,41.04,100.8,,
8/29/2009,10:15:00 PM,41.76,102.24,,
8/29/2009,10:30:00 PM,42.48,103.68,,
8/29/2009,10:45:00 PM,43.2,105.84,,
8/29/2009,11:00:00 PM,40.32,101.52,,
8/29/2009,11:15:00 PM,43.2,103.68,,
